DAKAR_GUEDIAWAYE_HLM LAS PALMAS BLOC N3;1
DAKAR_GUEDIAWAYE_HLM PARIS;1
DAKAR_GUEDIAWAYE_KAWSARA;1
DAKAR_GUEDIAWAYE_KIP KM 1;1
DAKAR_GUEDIAWAYE_KIP KM 2;1
DAKAR_GUEDIAWAYE_KIP KOKO;1
DAKAR_GUEDIAWAYE_LANSAR 2C;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 1A;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 1C;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 2;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 2B;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 3;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 3B;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 4 AB;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS 4A;1
DAKAR_GUEDIAWAYE_MEDINA GOUNAS AB BIS;1
DAKAR_GUEDIAWAYE_MEDINA GOUNASS;1
DAKAR_GUEDIAWAYE_MEDINA GOUNASS 1B5;1
DAKAR_GUEDIAWAYE_NDIAREME 1;1
DAKAR_GUEDIAWAYE_NDIAREME LIMAMOULAYE;1
DAKAR_GUEDIAWAYE_NDIOBENE (CITE VIVIANE);1
DAKAR_GUEDIAWAYE_NIMZATT;1
DAKAR_GUEDIAWAYE_NIMZATT 2;1
DAKAR_GUEDIAWAYE_NIMZATT 3;1
DAKAR_GUEDIAWAYE_NIMZATT 5;1
DAKAR_GUEDIAWAYE_NIMZATT CARREFOUR;1
DAKAR_GUEDIAWAYE_NIMZATT NDIOLOFENE;1
DAKAR_GUEDIAWAYE_NIMZATT TAPITO 1;1
